"","lambda","value","pH"
"3729","383",632.156794472355,6.2
"3730","384",643.186407083297,6.2
"3731","384",635.852580896964,6.2
"3732","384",639.540667766522,6.2
"3733","384",646.886043285432,6.2
"3734","384",639.571465986727,6.2
"3735","385",642.337531138895,6.2
"3736","385",646.01021889835,6.2
"3737","385",650.604928375195,6.2
"3738","385",644.208523016353,6.2
"3739","385",646.056416228658,6.2
"3740","385",649.729103988113,6.2
"3741","385",654.323813464957,6.2
"3742","386",646.091064226388,6.2
"3743","386",648.857129378557,6.2
"3744","386",652.529817138012,6.2
"3745","386",656.202504897467,6.2
"3746","386",659.902141099602,6.2
"3747","386",651.657842528456,6.2
"3748","386",654.412358348047,6.2
"3749","387",657.189972832792,6.2
"3750","387",661.784682309637,6.2
"3751","387",654.458555678355,6.2
"3752","387",657.695256133032,6.2
"3753","387",660.908857922555,6.2
"3754","387",665.5035673994,6.2
"3755","388",659.107162040558,6.2
"3756","388",661.873227192726,6.2
"3757","388",665.545914952181,6.2
"3758","388",669.218602711637,6.2
"3759","388",663.744219070185,6.2
"3760","388",666.510284222353,6.2
"3761","388",670.182971981808,6.2
"3762","388",674.777681458653,6.2
"3763","389",666.097395582729,6.2
"3764","389",669.310997372252,6.2
"3765","389",672.983685131707,6.2
"3766","389",676.656372891162,6.2
"3767","389",680.356009093297,6.2
"3768","389",668.427473430119,6.2
"3769","390",671.652624552219,6.2
"3770","390",674.866226341742,6.2
"3771","390",677.643840826487,6.2
"3772","390",681.316528585943,6.2
"3773","390",685.911238062787,6.2
"3774","390",673.982702399609,6.2
"3775","390",678.596660764082,6.2
"3776","391",681.36272591625,6.2
"3777","391",685.035413675705,6.2
"3778","391",689.63012315255,6.2
"3779","391",682.315545853845,6.2
"3780","391",685.081611006013,6.2
"3781","391",688.754298765468,6.2
"3782","391",693.349008242313,6.2
"3783","392",686.952602883471,6.2
"3784","392",688.800496095776,6.2
"3785","392",692.473183855231,6.2
"3786","392",697.067893332075,6.2
"3787","392",690.671487973234,6.2
"3788","392",692.97846715547,6.2
"3789","392",696.192068944993,6.2
"3790","392",700.786778421838,6.2
"3791","393",695.30854500286,6.2
"3792","393",698.074610155029,6.2
"3793","393",702.669319631873,6.2
"3794","393",697.191086212896,6.2
"3795","394",699.957151365064,6.2
"3796","394",704.551860841908,6.2
"3797","394",700.921520635235,6.2
"3798","394",704.594208394691,6.2
"3799","394",708.266896154146,6.2
"3800","395",701.885889905407,6.2
"3801","395",704.640405724998,6.2
"3802","395",708.313093484453,6.2
"3803","395",705.145689025238,6.2
"3804","395",708.359290814761,6.2
"3805","396",705.650972325477,6.2
"3806","396",708.405488145068,6.2
"3807","396",705.238083685853,6.2
"3808","396",708.451685475376,6.2
"3809","397",704.825195046228,6.2
"3810","397",708.497882805684,6.2
"3811","397",701.634691921859,6.2
"3812","398",704.871392376536,6.2
"3813","398",708.544080135991,6.2
"3814","398",701.22565305976,6.2
"3815","398",705.835761646708,6.2
"3816","399",697.595312853087,6.2
"3817","399",701.268000612542,6.2
"3818","399",695.322981668582,6.2
"3819","399",704.045615097288,6.2
"3820","399",699.477854063122,6.2
"3821","399",692.155577209366,6.2
"3822","399",702.255468547868,6.2
"3823","399",695.832114746347,6.2
"3824","400",688.070000810287,6.2
"3825","400",691.28360259981,6.2
"3826","400",694.956290359265,6.2
"3827","400",698.62897811872,6.2
"3828","401",684.902596351071,6.2
"3829","401",687.657112170662,6.2
"3830","401",691.329799930117,6.2
"3831","401",695.002487689573,6.2
"3832","401",681.276105921923,6.2
"3833","401",684.030621741515,6.2
"3834","401",687.70330950097,6.2
"3835","401",691.375997260425,6.2
"3836","402",677.649615492776,6.2
"3837","402",680.404131312367,6.2
"3838","402",684.076819071822,6.2
"3839","402",687.749506831277,6.2
"3840","402",686.865982889144,6.2
"3841","402",675.859468943356,6.2
"3842","402",679.532156702811,6.2
"3843","402",683.204844462266,6.2
"3844","403",670.855720604413,6.2
"3845","403",674.069322393936,6.2
"3846","403",677.742010153391,6.2
"3847","403",681.414697912846,6.2
"3848","403",667.665217480043,6.2
"3849","404",670.442831964788,6.2
"3850","404",674.115519724243,6.2
"3851","404",677.788207483699,6.2
"3852","404",666.797092648013,6.2
"3853","404",675.986511601702,6.2
"3854","404",661.76639586639,6.2
"3855","404",672.325373174823,6.2
"3856","404",665.003096321067,6.2
"3857","404",668.675784080522,6.2
"3858","405",671.453398565267,6.2
"3859","405",661.357357004291,6.2
"3860","405",666.885637531102,6.2
"3861","405",654.972500978027,6.2
"3862","405",658.645188737482,6.2
"3863","405",663.239898214327,6.2
"3864","406",663.270696434532,6.2
"3865","406",652.264182488743,6.2
"3866","406",655.936870248198,6.2
"3867","406",659.609558007653,6.2
"3868","406",648.924500485255,6.2
"3869","406",653.228551758914,6.2
"3870","406",656.901239518369,6.2
"3871","407",644.06993102543,6.2
"3872","407",648.664640502275,6.2
"3873","407",653.274749089222,6.2
"3874","407",637.688924776692,6.2
"3875","407",640.443440596283,6.2
"3876","407",644.116128355738,6.2
"3877","407",648.710837832583,6.2
"3878","408",648.741636052788,6.2
"3879","408",634.521520317476,6.2
"3880","408",637.735122106999,6.2
"3881","408",641.407809866454,6.2
"3882","408",645.080497625909,6.2
"3883","409",628.599600038669,6.2
"3884","409",631.35411585826,6.2
"3885","409",635.026803617715,6.2
"3886","409",638.699491377171,6.2
"3887","409",642.372179136626,6.2
"3888","409",639.652311314765,6.2
"3889","409",624.973109609521,6.2
"3890","409",628.645797368977,6.2
"3891","409",632.318485128432,6.2
"3892","409",635.991172887887,6.2
"3893","409",621.782606485152,6.2
"3894","410",624.101134999965,6.2
"3895","410",627.77382275942,6.2
"3896","410",631.446510518875,6.2
"3897","410",618.28989582502,6.2
"3898","410",628.726642697015,6.2
"3899","410",614.047440991771,6.2
"3900","410",617.720128751226,6.2
"3901","410",621.392816510681,6.2
"3902","410",625.065504270137,6.2
"3903","411",611.775109807266,6.2
"3904","411",623.26380838814,6.2
"3905","411",608.584606682896,6.2
"3906","411",615.929982201806,6.2
"3907","411",619.602669961261,6.2
"3908","411",612.280393107505,6.2
"3909","411",604.039944313885,6.2
"3910","411",615.05800759225,6.2
"3911","412",608.634653790729,6.2
"3912","412",600.413453884737,6.2
"3913","412",604.086141644192,6.2
"3914","412",607.758829403647,6.2
"3915","412",611.431517163103,6.2
"3916","412",608.711649341242,6.2
"3917","413",594.49153360593,6.2
"3918","413",597.705135395453,6.2
"3919","413",601.377823154909,6.2
"3920","413",605.050510914364,6.2
"3921","413",591.324129146715,6.2
"3922","413",594.99681690617,6.2
"3923","413",598.669504665625,6.2
"3924","413",602.34219242508,6.2
"3925","414",587.215454082481,6.2
"3926","414",589.533982597294,6.2
"3927","414",593.20667035675,6.2
"3928","414",596.879358116205,6.2
"3929","414",581.752619773606,6.2
"3930","414",584.966221563129,6.2
"3931","414",595.995834174072,6.2
"3932","414",588.662007987738,6.2
"3933","414",592.334695747194,6.2
"3934","415",578.126129344459,6.2
"3935","415",581.339731133982,6.2
"3936","415",585.012418893437,6.2
"3937","415",587.790033378182,6.2
"3938","415",575.876896825107,6.2
"3939","415",579.549584584562,6.2
"3940","415",583.222272344017,6.2
"3941","416",572.686393700737,6.2
"3942","416",579.584232582293,6.2
"3943","416",575.923094155414,6.2
"3944","416",568.600817301658,6.2
"3945","416",572.277354838639,6.2
"3946","417",568.635465299389,6.2
"3947","417",564.067704265223,6.2
"3948","418",561.715948503909,6.2
"3949","419",559.408617953089,6.2
"3950","419",559.43801069896,6.2
"3951","419",559.43801069896,6.2
"3952","420",559.46740344483,6.2
"3953","420",554.823349597319,6.2
"3954","420",557.16007289401,6.2
"3955","420",554.85274234319,6.2
"3956","421",554.88213508906,6.2
"3957","421",550.23808124155,6.2
"3958","421",552.57480453824,6.2
"3959","421",550.26747398742,6.2
"3960","422",538.79776458696,6.2
"3961","423",529.650693186053,6.2
"3962","423",533.323380945508,6.2
"3963","423",526.460190061683,6.2
"3964","423",520.503621785146,6.2
"3965","423",529.69689051636,6.2
"3966","424",523.273536714839,6.2
"3967","424",513.192894263966,6.2
"3968","424",517.78760374081,6.2
"3969","424",526.9770226945,6.2
"3970","424",509.084219199733,6.2
"3971","424",523.315884267621,6.2
"3972","424",505.434630105431,6.2
"3973","424",512.32091965441,6.2
"3974","424",515.993607413865,6.2
"3975","424",519.66629517332,6.2
"3976","425",508.675180337634,6.2
"3977","425",513.285288924581,6.2
"3978","425",516.957976684036,6.2
"3979","425",503.189247363605,6.2
"3980","425",508.717527890416,6.2
"3981","425",498.629185884491,6.2
"3982","426",500.477079096796,6.2
"3983","426",511.495142375161,6.2
"3984","426",505.07178857364,6.2
"3985","426",495.913167840156,6.2
"3986","426",508.7752745533,6.2
"3987","426",501.441448366967,6.2
"3988","426",505.114136126422,6.2
"3989","426",490.446483753756,6.2
"3990","426",493.200999573347,6.2
"3991","426",497.795709050191,6.2
"3992","427",502.405817637139,6.2
"3993","427",486.819993324608,6.2
"3994","427",490.492681084063,6.2
"3995","427",494.165368843518,6.2
"3996","427",497.838056602973,6.2
"3997","427",483.786368634408,6.2
"3998","427",496.036360720977,6.2
"3999","428",489.161620504575,6.2
"4000","428",492.375222294098,6.2
"4001","428",478.166655891363,6.2
"4002","428",481.380257680887,6.2
"4003","428",485.052945440342,6.2
"4004","428",474.976152766994,6.2
"4005","428",487.830559925087,6.2
"4006","428",483.262798890922,6.2
"4007","429",477.757617029265,6.2
"4008","429",486.947035982954,6.2
"4009","429",472.726920247642,6.2
"4010","429",483.297446888652,6.2
"4011","429",468.618245183409,6.2
"4012","429",475.963620702319,6.2
"4013","429",479.636308461774,6.2
"4014","429",464.972505866633,6.2
"4015","429",472.317881385543,6.2
"4016","429",477.834612579777,6.2
"4017","430",474.185023485476,6.2
"4018","430",459.964907750164,6.2
"4019","430",463.178509539688,6.2
"4020","430",466.851197299143,6.2
"4021","430",470.523885058598,6.2
"4022","430",457.233490595727,6.2
"4023","431",460.470191050404,6.2
"4024","431",464.142878809859,6.2
"4025","431",467.815566569314,6.2
"4026","431",454.046837248883,6.2
"4027","431",463.259354867726,6.2
"4028","431",452.252840921937,6.2
"4029","431",455.925528681392,6.2
"4030","431",459.598216440848,6.2
"4031","431",448.607101605162,6.2
"4032","432",453.217210192109,6.2
"4033","432",456.889897951564,6.2
"4034","432",444.976761398488,6.2
"4035","432",448.649449157944,6.2
"4036","432",451.427063642689,6.2
"4037","432",441.331022081713,6.2
"4038","433",446.863152386049,6.2
"4039","433",436.782509935176,6.2
"4040","433",441.37721941202,6.2
"4041","433",445.987327998967,6.2
"4042","433",434.074191445892,6.2
"4043","433",437.746879205347,6.2
"4044","433",441.419566964802,6.2
"4045","434",430.424602351591,6.2
"4046","434",433.202216836336,6.2
"4047","434",436.874904595791,6.2
"4048","434",440.547592355246,6.2
"4049","434",427.390977661391,6.2
"4050","434",425.891489315156,6.2
"4051","435",427.739382527461,6.2
"4052","435",431.412070286916,6.2
"4053","435",435.084758046371,6.2
"4054","435",426.867407917905,6.2
"4055","435",430.54009567736,6.2
"4056","435",434.212783436815,6.2
"4057","436",426.902055915635,6.2
"4058","436",429.668121067804,6.2
"4059","436",434.262830544648,6.2
"4060","436",427.866425185807,6.2
"4061","436",430.173404368043,6.2
"4062","436",433.387006157566,6.2
"4063","436",437.981715634411,6.2
"4064","437",431.585310275569,6.2
"4065","437",433.892289457806,6.2
"4066","437",437.105891247329,6.2
"4067","437",441.700600724174,6.2
"4068","437",434.386023425468,6.2
"4069","438",437.611174547569,6.2
"4070","438",440.824776337092,6.2
"4071","438",445.419485813936,6.2
"4072","438",439.023080455095,6.2
"4073","438",440.8709736674,6.2
"4074","438",444.543661426855,6.2
"4075","438",449.138370903699,6.2
"4076","439",441.823793604994,6.2
"4077","439",445.508030697026,6.2
"4078","439",449.180718456481,6.2
"4079","439",452.853406215936,6.2
"4080","439",456.553042418071,6.2
"4081","439",447.379022574484,6.2
"4082","439",451.067109444042,6.2
"4083","440",455.677218030989,6.2
"4084","440",460.271927507834,6.2
"4085","440",452.027628936688,6.2
"4086","440",456.64158730116,6.2
"4087","440",460.314275060616,6.2
"4088","440",463.986962820071,6.2
"4089","440",453.898620814146,6.2
"4090","441",467.68274924468,6.2
"4091","441",457.594407238755,6.2
"4092","441",459.901386420991,6.2
"4093","441",464.037009927904,6.2
"4094","441",471.382385446814,6.2
"4095","441",463.149636208245,6.2
"4096","441",465.456615390482,6.2
"4097","441",468.670217180005,6.2
"4098","441",472.34290493946,6.2
"4099","442",476.937614416305,6.2
"4100","442",465.032177418281,6.2
"4101","442",467.786693237872,6.2
"4102","442",471.459380997327,6.2
"4103","442",474.225446149495,6.2
"4104","442",477.89813390895,6.2
"4105","442",482.492843385795,6.2
"4106","443",474.260094147226,6.2
"4107","443",477.026159299394,6.2
"4108","443",480.698847058849,6.2
"4109","443",484.371534818304,6.2
"4110","443",488.04422257776,6.2
"4111","443",491.716910337215,6.2
"4112","443",480.73349505658,6.2
"4113","443",484.417732148612,6.2
"4114","443",488.090419908067,6.2
"4115","443",491.763107667522,6.2
"4116","443",495.435795426978,6.2
"4117","444",499.135431629112,6.2
"4118","444",487.206895965934,6.2
"4119","444",489.513875148171,6.2
"4120","444",493.649498655083,6.2
"4121","444",504.667561933449,6.2
"4122","444",499.177779181894,6.2
"4123","444",492.762124935425,6.2
"4124","444",495.516640755016,6.2
"4125","445",501.955393666639,6.2
"4126","445",505.628081426094,6.2
"4127","445",510.222790902939,6.2
"4128","445",498.294255239761,6.2
"4129","445",515.754921207276,6.2
"4130","445",502.908213604234,6.2
"4131","445",506.133364726334,6.2
"4132","445",510.268988233247,6.2
"4133","445",521.287051511612,6.2
"4134","445",515.801118537583,6.2
"4135","446",510.299786453452,6.2
"4136","446",521.329399064394,6.2
"4137","446",525.002086823849,6.2
"4138","446",528.674774583304,6.2
"4139","446",513.995572878061,6.2
"4140","446",517.989717060906,6.2
"4141","446",532.374410785439,6.2
"4142","446",523.211940274429,6.2
"4143","446",526.884628033884,6.2
"4144","446",537.90269131225,6.2
"4145","447",530.580414458493,6.2
"4146","447",534.253102217948,6.2
"4147","447",541.598477736859,6.2
"4148","447",526.919276031615,6.2
"4149","447",537.952738420083,6.2
"4150","447",545.298113938993,6.2
"4151","447",533.381127608392,6.2
"4152","447",550.83024424333,6.2
"4153","448",537.536000002933,6.2
"4154","448",540.749601792456,6.2
"4155","448",545.344311269301,6.2
"4156","448",550.872591796112,6.2
"4157","448",554.545279555567,6.2
"4158","448",558.217967315022,6.2
"4159","448",543.538765609778,6.2
"4160","448",548.141174641674,6.2
"4161","448",561.917603517157,6.2
"4162","448",552.755133006147,6.2
"4163","448",556.427820765602,6.2
"4164","448",567.445884043968,6.2
"4165","449",559.205435250347,6.2
"4166","449",563.800144727192,6.2
"4167","449",571.145520246102,6.2
"4168","449",554.626124883605,6.2
"4169","449",559.240083248078,6.2
"4170","449",561.994599067669,6.2
"4171","449",564.760664219838,6.2
"4172","449",568.433351979293,6.2
"4173","449",572.106039738748,6.2
"4174","449",576.700749215593,6.2
"4175","450",582.232879519929,6.2
"4176","450",566.631656097296,6.2
"4177","450",569.386171916887,6.2
"4178","450",572.611323038987,6.2
"4179","450",576.7469465459,6.2
"4180","450",582.275227072711,6.2
"4181","450",585.947914832166,6.2
"4182","450",589.620602591621,6.2
"4183","450",575.859572826241,6.2
"4184","451",579.084723948342,6.2
"4185","451",593.31638901623,6.2
"4186","451",581.862338433087,6.2
"4187","451",585.07594022261,6.2
"4188","451",589.670649699454,6.2
"4189","451",597.016025218365,6.2
"4190","451",587.865104039932,6.2
"4191","451",591.549341131964,6.2
"4192","451",595.222028891419,6.2
"4193","451",598.894716650874,6.2
"4194","451",602.56740441033,6.2
"4195","452",606.263190834939,6.2
"4196","452",592.502161069559,6.2
"4197","452",595.25667688915,6.2
"4198","452",598.022742041318,6.2
"4199","452",602.617451518163,6.2
"4200","452",609.962827037073,6.2
"4201","453",601.730077798504,6.2
"4202","453",604.496142950672,6.2
"4203","453",608.168830710127,6.2
"4204","453",611.841518469583,6.2
"4205","453",615.514206229038,6.2
"4206","453",619.209992653647,6.2
"4207","453",605.448962888267,6.2
"4208","453",608.203478707858,6.2
"4209","453",610.969543860026,6.2
"4210","453",615.564253336871,6.2
"4211","453",622.909628855781,6.2
"4212","454",613.758707677348,6.2
"4213","454",616.983858799449,6.2
"4214","454",620.197460588972,6.2
"4215","454",623.870148348427,6.2
"4216","454",628.464857825272,6.2
"4217","454",633.993138352083,6.2
"4218","454",620.232108586703,6.2
"4219","454",622.986624406294,6.2
"4220","454",625.752689558462,6.2
"4221","455",630.347399035307,6.2
"4222","455",637.692774554217,6.2
"4223","455",627.623681435921,6.2
"4224","455",629.930660618157,6.2
"4225","455",633.14426240768,6.2
"4226","455",636.816950167135,6.2
"4227","455",640.48963792659,6.2
"4228","455",645.084347403435,6.2
"4229","456",631.342566525683,6.2
"4230","456",634.097082345275,6.2
"4231","456",637.322233467375,6.2
"4232","456",640.535835256898,6.2
"4233","456",644.208523016353,6.2
"4234","456",648.803232493198,6.2
"4235","456",654.331513020009,6.2
"4236","456",640.570483254629,6.2
"4237","456",643.32499907422,6.2
"4238","456",646.091064226388,6.2
"4239","456",650.685773703233,6.2
"4240","456",658.031149222143,6.2
"4241","457",647.043884163983,6.2
"4242","457",650.269035286083,6.2
"4243","457",653.482637075606,6.2
"4244","457",657.155324835061,6.2
"4245","457",661.750034311906,6.2
"4246","457",667.282164616242,6.2
"4247","457",654.435457013201,6.2
"4248","457",657.660608135301,6.2
"4249","458",661.796231642214,6.2
"4250","458",672.814294920579,6.2
"4251","458",667.324512169025,6.2
"4252","458",659.990685982691,6.2
"4253","458",664.134009044655,6.2
"4254","458",671.020298593634,6.2
"4255","458",674.692986353089,6.2
"4256","458",678.365674112544,6.2
"4257","458",668.288881439196,6.2
"4258","458",682.065310314678,6.2
"4259","459",672.443753833737,6.2
"4260","459",676.885434653937,6.2
"4261","459",687.597440619015,6.2
"4262","459",682.10765786746,6.2
"4263","459",675.692003620991,6.2
"4264","459",678.446519440582,6.2
"4265","459",684.885272352205,6.2
"4266","459",688.557960111661,6.2
"4267","459",693.152669588505,6.2
"4268","460",682.153855197768,6.2
"4269","460",698.684799892842,6.2
"4270","460",686.308727592309,6.2
"4271","460",689.522329381832,6.2
"4272","460",693.195017141287,6.2
"4273","460",704.213080419653,6.2
"4274","460",695.972631626032,6.2
"4275","460",700.567341102877,6.2
"4276","460",707.912716621787,6.2
"4277","460",692.311493199154,6.2
"4278","461",713.444846926124,6.2
"4279","461",697.843623503491,6.2
"4280","461",701.068774625591,6.2
"4281","461",704.282376415114,6.2
"4282","461",707.955064174569,6.2
"4283","461",718.973127452935,6.2
"4284","461",710.732678659314,6.2
"4285","461",715.327388136159,6.2
"4286","461",722.672763655069,6.2
"4287","461",706.153368292572,6.2
"4288","461",728.20104418188,6.2
"4289","462",713.521842476636,6.2
"4290","462",717.194530236091,6.2
"4291","462",719.96059538826,6.2
"4292","462",724.555304865104,6.2
"4293","462",731.900680384015,6.2
"4294","462",737.432810688351,6.2
"4295","462",720.913415325854,6.2
"4296","462",725.056738387818,6.2
"4297","462",728.270340177342,6.2
"4298","462",731.943027936797,6.2
"4299","462",742.961091215162,6.2
"4300","463",735.638814361406,6.2
"4301","463",739.311502120861,6.2
"4302","463",746.656877639771,6.2
"4303","463",729.223160114936,6.2
"4304","463",731.977675934527,6.2
"4305","463",743.00728854547,6.2
"4306","463",750.35266406438,6.2
"4307","463",735.673462359136,6.2
"4308","463",740.275871391032,6.2
"4309","463",753.130278549125,6.2
"4310","463",746.706924747604,6.2
"4311","463",757.72498802597,6.2
"4312","464",747.655894907673,6.2
"4313","464",750.410410727264,6.2
"4314","464",753.176475879433,6.2
"4315","464",756.849163638888,6.2
"4316","464",760.521851398343,6.2
"4317","464",764.194539157798,6.2
"4318","464",768.789248634643,6.2
"4319","464",774.317529161454,6.2
"4320","464",755.965639696755,6.2
"4321","464",759.649876788787,6.2
"4322","464",763.322564548242,6.2
"4323","464",766.995252307697,6.2
"4324","464",770.667940067152,6.2
"4325","464",778.013315586063,6.2
"4326","465",774.363726491761,6.2
"4327","465",781.709102010672,6.2
"4328","465",767.029900305428,6.2
"4329","465",771.173223367392,6.2
"4330","465",778.05951291637,6.2
"4331","465",785.40488843528,6.2
"4332","465",789.077576194736,6.2
"4333","465",774.869009792001,6.2
"4334","465",781.755299340979,6.2
"4335","465",792.773362619345,6.2
"4336","465",796.4460503788,6.2
"4337","466",778.094160914101,6.2
"4338","466",784.532913825724,6.2
"4339","466",789.127623302569,6.2
"4340","466",800.145686580934,6.2
"4341","466",780.871775398846,6.2
"4342","466",794.65590382938,6.2
"4343","466",788.24024958291,6.2
"4344","466",791.924486674942,6.2
"4345","466",797.433518314125,6.2
"4346","466",801.10620607358,6.2
"4347","466",805.700915550425,6.2
"4348","467",811.233045854761,6.2
"4349","467",794.713650492264,6.2
"4350","467",798.386338251719,6.2
"4351","467",801.152403403888,6.2
"4352","467",805.747112880732,6.2
"4353","467",816.765176159098,6.2
"4354","467",811.279243185069,6.2
"4355","467",805.777911100937,6.2
"4356","468",815.889351772016,6.2
"4357","468",819.562039531471,6.2
"4358","468",824.156749008315,6.2
"4359","468",811.310041405274,6.2
"4360","468",815.005827829883,6.2
"4361","468",818.230978951983,6.2
"4362","468",821.444580741506,6.2
"4363","468",825.117268500961,6.2
"4364","468",829.711977977806,6.2
"4365","469",821.479228739237,6.2
"4366","469",823.786207921473,6.2
"4367","469",826.999809710997,6.2
"4368","469",830.672497470452,6.2
"4369","469",835.267206947296,6.2
"4370","469",825.198113829,6.2
"4371","469",828.4232649511,6.2
"4372","469",831.636866740623,6.2
"4373","469",835.309554500078,6.2
"4374","469",838.982242259533,6.2
"4375","470",830.75334279849,6.2
"4376","470",833.97849392059,6.2
"4377","470",837.192095710113,6.2
"4378","470",840.864783469569,6.2
"4379","470",834.472227888253,6.2
"4380","471",836.779207070489,6.2
"4381","471",840.914830577402,6.2
"4382","471",837.284490370729,6.2
"4383","471",840.957178130184,6.2
"4384","471",844.629865889639,6.2
"4385","472",837.330687701036,6.2
"4386","472",841.003375460491,6.2
"4387","472",844.676063219947,6.2
"4388","472",837.376885031344,6.2
"4389","472",841.049572790799,6.2
"4390","472",844.722260550254,6.2
"4391","473",835.104553846838,6.2
"4392","473",838.341254301515,6.2
"4393","473",842.01394206097,6.2
"4394","473",831.007428115182,6.2
"4395","473",833.777343044876,6.2
"4396","473",838.387451631823,6.2
"4397","474",826.933401048679,6.2
"4398","474",830.147002838203,6.2
"4399","474",833.819690597658,6.2
"4400","474",836.597305082403,6.2
"4401","474",821.918103377159,6.2
"4402","474",823.765996589464,6.2
"4403","474",827.438684348919,6.2
"4404","474",832.033393825763,6.2
"4405","475",819.202085332824,6.2
"4406","475",832.064192045968,6.2
"4407","475",815.089560491065,6.2
"4408","475",823.812193919771,6.2
"4409","475",827.484881679226,6.2
"4410","475",811.902907144222,6.2
"4411","475",819.248282663132,6.2
"4412","475",824.765013857366,6.2
"4413","476",806.872210362599,6.2
"4414","476",821.115424763064,6.2
"4415","476",803.222621268298,6.2
"4416","476",810.108910817276,6.2
"4417","476",813.781598576731,6.2
"4418","476",817.454286336186,6.2
"4419","476",799.113946204064,6.2
"4420","476",806.459321722975,6.2
"4421","476",813.816246574462,6.2
"4422","476",792.25075532024,6.2
"4423","476",795.464357109763,6.2
"4424","476",802.809732628673,6.2
"4425","476",810.155108147584,6.2
"4426","477",788.601166225938,6.2
"4427","477",799.160143534372,6.2
"4428","477",806.505519053282,6.2
"4429","477",802.844380626404,6.2
"4430","477",784.951577131637,6.2
"4431","477",791.837866680615,6.2
"4432","477",795.510554440071,6.2
"4433","477",799.194791532103,6.2
"4434","477",780.842902067404,6.2
"4435","477",788.188277586314,6.2
"4436","477",795.545202437801,6.2
"4437","478",773.979711183579,6.2
"4438","478",777.193312973102,6.2
"4439","478",784.538688492013,6.2
"4440","478",791.884064010923,6.2
"4441","478",771.248294029142,6.2
"4442","478",780.892949175237,6.2
"4443","478",788.238324694147,6.2
"4444","478",768.061640682298,6.2
"4445","478",775.407016201208,6.2
"4446","478",759.805792778575,6.2
"4447","478",784.596435154897,6.2
"4448","478",780.017124788155,6.2
"4449","478",762.575707708269,6.2
"4450","479",775.437814421413,6.2
"4451","479",753.413237197259,6.2
"4452","479",757.085924956714,6.2
"4453","479",768.10398823508,6.2
"4454","479",771.776675994535,6.2
"4455","479",746.550046313435,6.2
"4456","479",749.763648102958,6.2
"4457","479",760.781711381323,6.2
"4458","479",764.454399140778,6.2
"4459","479",768.138636232811,6.2
"4460","479",753.459434527567,6.2
"4461","479",757.132122287022,6.2
"4462","479",760.816359379054,6.2
"4463","480",738.7917821549,6.2
"4464","480",742.464469914355,6.2
"4465","480",746.13715767381,6.2
"4466","480",749.809845433265,6.2
"4467","480",730.55133336128,6.2
"4468","480",752.587459918011,6.2
"4469","480",735.146042838124,6.2
"4470","480",748.008149551269,6.2
"4471","480",722.31088456766,6.2
"4472","480",725.983572327115,6.2
"4473","480",740.674323364935,6.2
"4474","480",744.34701112439,6.2
"4475","480",715.89523032119,6.2
"4476","480",728.76118681186,6.2
"4477","480",732.433874571315,6.2
"4478","480",736.10656233077,6.2
"4479","480",718.665145250884,6.2
"4480","481",706.736609587706,6.2
"4481","481",708.58450280001,6.2
"4482","481",713.179212276855,6.2
"4483","481",724.19727555522,6.2
"4484","481",729.714006749454,6.2
"4485","481",700.803139976322,6.2
"4486","481",704.016741765845,6.2
"4487","481",718.707492803666,6.2
"4488","481",722.391729895698,6.2
"4489","481",726.064417655153,6.2
"4490","481",706.79435625059,6.2
"4491","481",710.467044010045,6.2
"4492","481",696.698314689614,6.2
"4493","481",715.06175348689,6.2
"4494","482",691.20853193806,6.2
"4495","482",702.226595216425,6.2
"4496","482",705.910832308457,6.2
"4497","482",709.583520067912,6.2
"4498","482",680.67265329478,6.2
"4499","482",683.886255084303,6.2
"4500","482",687.558942843759,6.2
"4501","482",694.904318362669,6.2
"4502","482",698.577006122124,6.2
"4503","482",702.261243214156,6.2
"4504","482",677.023064200479,6.2
"4505","482",691.254729268367,6.2
"4506","482",694.9389663604,6.2
"4507","482",698.611654119855,6.2
"4508","482",669.24170137679,6.2
"4509","482",672.914389136246,6.2
"4510","482",680.259764655156,6.2
"4511","482",683.932452414611,6.2
"4512","482",687.605140174066,6.2
"4513","483",691.289377266098,6.2
"4514","483",665.592112282489,6.2
"4515","483",676.610175560854,6.2
"4516","483",683.967100412342,6.2
"4517","483",653.678975729414,6.2
"4518","483",657.351663488869,6.2
"4519","483",668.369726767234,6.2
"4520","483",679.3877900456,6.2
"4521","483",661.946372965713,6.2
"4522","483",672.964436244079,6.2
"4523","483",644.531904328506,6.2
"4524","483",669.322546704829,6.2
"4525","483",672.995234464284,6.2
"4526","484",646.379797540811,6.2
"4527","484",650.052485300266,6.2
"4528","484",653.725173059721,6.2
"4529","484",657.397860819176,6.2
"4530","484",661.070548578631,6.2
"4531","484",664.743236338087,6.2
"4532","484",638.139348747191,6.2
"4533","484",641.812036506646,6.2
"4534","484",656.514336877043,6.2
"4535","484",626.226212194115,6.2
"4536","484",629.89889995357,6.2
"4537","484",644.589650991391,6.2
"4538","484",648.262338750846,6.2
"4539","484",651.935026510301,6.2
"4540","484",634.493609430415,6.2
"4541","485",640.025739734751,6.2
"4542","485",617.079140793208,6.2
"4543","485",618.927034005513,6.2
"4544","485",622.599721764968,6.2
"4545","485",626.272409524423,6.2
"4546","485",629.945097283878,6.2
"4547","485",634.539806760723,6.2
"4548","485",610.686585211892,6.2
"4549","485",614.359272971347,6.2
"4550","485",629.061573341745,6.2
